"id","Name","State","City","Site","Material","Weight_g","Laboratory","LabID","Age_BP","Error","Report"
407,삼척 증산-추암간 도시계획도로 개설사업 14호 야외노지,강원도,삼척시,증산동 도시계획도로 개설사업 14호 야외노지,탄화목,0.0047,서울대학교 기초과학공동기기원,SNU13-101,4860,50,三陟 甑山洞遺蹟
408,삼척 증산-추암간 도시계획도로 개설사업 철기시대 1호 주거지,강원도,삼척시,증산동 도시계획도로 개설사업 철기시대 1호 주거지,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU13-099,1740,40,三陟 甑山洞遺蹟
409,삼척 증산-추암간 도시계획도로 개설사업 2호 삼가마,강원도,삼척시,증산동 도시계획도로 개설사업 2호 삼가마,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU13-102,600,40,三陟 甑山洞遺蹟
410,원삼국시대 주거지,전라북도,군산시,축산리 계남유적 1구역 원삼국시대 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1550,30,"군산 축산리 계남유적(1,2구역)"
411,2호 수혈,전라북도,군산시,축산리 계남유적 1구역 2호 수혈,탄화목,0,(주)카본에널리시스랩,NULL,440,30,"군산 축산리 계남유적(1,2구역)"
412,기와 가마,전라북도,군산시,축산리 계남유적 1구역 기와가마,탄화목,0,(주)카본에널리시스랩,NULL,1340,30,"군산 축산리 계남유적(1,2구역)"
413,토기 가마,전라북도,군산시,축산리 계남유적 1구역 토기가마,탄화목,0,(주)카본에널리시스랩,NULL,320,30,"군산 축산리 계남유적(1,2구역)"
414,1호 주거지-타원형 구덩이,전라북도,군산시,축산리 계남유적 2구역 1호 주거지 타원형 구덩이,탄화목,0,(주)카본에널리시스랩,NULL,2420,30,"군산 축산리 계남유적(1,2구역)"
415,1호 주거지-남서쪽 바닥,전라북도,군산시,축산리 계남유적 2구역 1호 주거지 남서쪽 바닥,탄화목,0,(주)카본에널리시스랩,NULL,2370,30,"군산 축산리 계남유적(1,2구역)"
416,2호 주거지-바닥층,전라북도,군산시,축산리 계남유적 2구역 2호 주거지 바닥층,탄화목,0,(주)카본에널리시스랩,NULL,2690,40,"군산 축산리 계남유적(1,2구역)"
417,1호 가마-내부바닥,전라북도,군산시,축산리 계남유적 2구역 1호 가마 내부바닥,탄화목,0,(주)카본에널리시스랩,NULL,1360,30,"군산 축산리 계남유적(1,2구역)"
418,2호 가마-상단바닥,전라북도,군산시,축산리 계남유적 2구역 2호 가마 상단바닥,탄화목,0,(주)카본에널리시스랩,NULL,1540,30,"군산 축산리 계남유적(1,2구역)"
419,2호 가마-내부,전라북도,군산시,축산리 계남유적 2구역 2호 가마 내부,탄화목,0,(주)카본에널리시스랩,NULL,1580,30,"군산 축산리 계남유적(1,2구역)"
420,2호수혈 2층 퇴적토,전라북도,군산시,축산리 계남유적 2구역 2호 수혈 2층 퇴적토,탄화목,0,(주)카본에널리시스랩,NULL,1400,30,"군산 축산리 계남유적(1,2구역)"
421,2호수혈 4층 퇴적토,전라북도,군산시,축산리 계남유적 2구역 2호 수혈 4층 퇴적토,탄화목,0,(주)카본에널리시스랩,NULL,1340,30,"군산 축산리 계남유적(1,2구역)"
422,삼국시대 구 내부 퇴적토,전라북도,군산시,축산리 계남유적 2구역 삼국시대 구 내부 퇴적토,탄화목,0,(주)카본에널리시스랩,NULL,1460,30,"군산 축산리 계남유적(1,2구역)"
423,속초 해수욕장 가족리조트타운 조성부지 내 발굴조사 암절갈색 점질토층-1,강원도,속초시,대포동 외옹치유적 암절갈색 점질토층,탄화목,0.0054,서울대학교 기초과학공동기기원,SNU14-036,6590,50,속초 대포동 외옹치 유적
424,속초 해수욕장 가족리조트타운 조성부지 내 발굴조사 암절갈색 점질토층-2,강원도,속초시,대포동 외옹치유적 암절갈색 점질토층,탄화목,0.0091,서울대학교 기초과학공동기기원,SNU14-037,6650,60,속초 대포동 외옹치 유적
425,속초 해수욕장 가족리조트타운 조성부지 내 발굴조사 299-3번 토기,강원도,속초시,대포동 외옹치유적 299-3번 토기,탄화목,0.0051,서울대학교 기초과학공동기기원,SNU14-038,6570,50,속초 대포동 외옹치 유적
426,삼-3호 주거지,전라남도,장흥군,봉림리 오산유적 삼국시대 3호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1700,30,장흥 봉림리 오산유적
427,삼-4호 주거지,전라남도,장흥군,봉림리 오산유적 삼국시대 4호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1770,30,장흥 봉림리 오산유적
428,삼-5호 주거지,전라남도,장흥군,봉림리 오산유적 삼국시대 5호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1720,30,장흥 봉림리 오산유적
429,삼-11호 주거지,전라남도,장흥군,봉림리 오산유적 삼국시대 11호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1900,30,장흥 봉림리 오산유적
430,삼-16호 주거지,전라남도,장흥군,봉림리 오산유적 삼국시대 16호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1790,30,장흥 봉림리 오산유적
431,삼-19호 주거지,전라남도,장흥군,봉림리 오산유적 삼국시대 19호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1740,30,장흥 봉림리 오산유적
432,삼-22호 주거지,전라남도,장흥군,봉림리 오산유적 삼국시대 22호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1920,30,장흥 봉림리 오산유적
433,삼-23호 주거지,전라남도,장흥군,봉림리 오산유적 삼국시대 23호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1750,30,장흥 봉림리 오산유적
434,장흥 오산 유적 20호 주거지 목탄,전라남도,장흥군,봉림리 오산유적 삼국시대 호 주거지,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU13-226,1750,50,장흥 봉림리 오산유적
435,장흥 오산 유적 23호 주거지 목탄,전라남도,장흥군,봉림리 오산유적 삼국시대 호 주거지,탄화목,0.0034,서울대학교 기초과학공동기기원,SNU13-227,1880,50,장흥 봉림리 오산유적
436,시료 1 : 우두 Ⅲ-신-주 1,강원도,춘천시,우두동 유적 신석기시대 1호 주거지,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU13-262,4970,50,춘천 우두동유적Ⅲ
437,시료 2 : 우두 Ⅲ-청-주 3,강원도,춘천시,우두동 유적 청동기시대 3호 주거지,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU13-263,2500,40,춘천 우두동유적Ⅲ
438,시료 3 : 우두 Ⅲ-청-주 3,강원도,춘천시,우두동 유적 청동기시대 3호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU13-264,2520,50,춘천 우두동유적Ⅲ
439,시료 4 : 우두 Ⅲ-청-주 6,강원도,춘천시,우두동 유적 청동기시대 6호 주거지,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU13-265,2500,60,춘천 우두동유적Ⅲ
440,시료 5 : 우두 Ⅲ-철-주 1,강원도,춘천시,우두동 유적 철기시대 1호 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU13-266,1790,50,춘천 우두동유적Ⅲ
441,시료 6 : 우두 Ⅲ-철-주 1,강원도,춘천시,우두동 유적 철기시대 1호 주거지,탄화목,0.0045,서울대학교 기초과학공동기기원,SNU13-267,1840,40,춘천 우두동유적Ⅲ
442,시료 7 : 우두 Ⅲ-철-주 3,강원도,춘천시,우두동 유적 철기시대 3호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU13-268,1780,40,춘천 우두동유적Ⅲ
443,시료 8 : 우두 Ⅲ-철-주 4,강원도,춘천시,우두동 유적 철기시대 4호 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU13-269,1900,40,춘천 우두동유적Ⅲ
444,시료 9 : 우두 Ⅲ-철-주 7,강원도,춘천시,우두동 유적 철기시대 7호 주거지,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU13-270,1840,50,춘천 우두동유적Ⅲ
445,시료 10 : 우두 Ⅲ-철-주 7(곡물),강원도,춘천시,우두동 유적 철기시대 7호 주거지,탄화곡물,0.0033,서울대학교 기초과학공동기기원,SNU13-271,1860,50,춘천 우두동유적Ⅲ
446,시료 11 : 우두 Ⅲ-철-수 1,강원도,춘천시,우두동 유적 철기시대 1호 수혈,탄화목,0.0029,서울대학교 기초과학공동기기원,SNU13-272,1940,40,춘천 우두동유적Ⅲ
447,시료 12 : 우두 Ⅲ-철-수 1,강원도,춘천시,우두동 유적 철기시대 1호 수혈,탄화목,0.003,서울대학교 기초과학공동기기원,SNU13-273,1800,50,춘천 우두동유적Ⅲ
448,시료 13 : 우두 Ⅲ-신-수 1,강원도,춘천시,우두동 유적 신석기시대 1호 수혈,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU14-218,4780,60,춘천 우두동유적Ⅲ
449,시료 14 : 우두 Ⅲ-청-주 10,강원도,춘천시,우두동 유적 청동기시대 10호 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU14-219,2990,40,춘천 우두동유적Ⅲ
450,Gunang Cave Charcoal No. 1,충청북도,단양군,단양 구낭굴 Grid 15 Layer 3b upper MSL 310.88m,탄화목,0,Beta Analytic,IAAA-130214,36230,180,단양 구낭굴 구석기유적(V)-2013년도 조사(6차)-
451,Gunang Cave Charcoal No. 2,충청북도,단양군,단양 구낭굴 Grid 15 Layer 3d MSL 310.07m,탄화목,0,Beta Analytic,IAAA-130215,37080,180,단양 구낭굴 구석기유적(V)-2013년도 조사(6차)-
452,Gunang Cave Charcoal No. 3,충청북도,단양군,단양 구낭굴 Grid 22 Layer 3b upper MSL 309.62m,탄화목,0,Beta Analytic,IAAA-130216,35070,170,단양 구낭굴 구석기유적(V)-2013년도 조사(6차)-
453,Gunang Cave Charcoal No. 4,충청북도,단양군,단양 구낭굴 Grid 20 Layer 3c lower MSL 309.41m,탄화목,0,Beta Analytic,IAAA-130217,1430,20,단양 구낭굴 구석기유적(V)-2013년도 조사(6차)-
454,Gunang Cave Charcoal No. 5,충청북도,단양군,단양 구낭굴 hearth MSL 309.41m,탄화목,0,Beta Analytic,IAAA-130218,1220,20,단양 구낭굴 구석기유적(V)-2013년도 조사(6차)-
455,Gunang Cave Charcoal No. 6,충청북도,단양군,단양 구낭굴 hearth MSL 309.34m,탄화목,0,Beta Analytic,IAAA-130219,1160,20,단양 구낭굴 구석기유적(V)-2013년도 조사(6차)-
456,언양-영천 직동리 신흥유적 구상유구 목탄,울산광역시,울주군,직동리 신흥유적 구상유구,탄화목,0.0047,서울대학교 기초과학공동기기원,SNU13-311,1710,40,"고속국도 제1호선 언양~영천간 확장공사(제1,2공구) 내 蔚州 直洞里 西河里 仁甫里 活川里遺蹟"
457,언양-영천 산태미들유적 주거지 1호 목탄,울산광역시,울주군,서하리 산태미들유적 1호 주거지,탄화목,0.0045,서울대학교 기초과학공동기기원,SNU13-312,2570,50,"고속국도 제1호선 언양~영천간 확장공사(제1,2공구) 내 蔚州 直洞里 西河里 仁甫里 活川里遺蹟"
458,언양-영천 서당고분군 주거지 1호 목탄,울산광역시,울주군,활천리 서당고분군 1호 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU13-313,2560,50,"고속국도 제1호선 언양~영천간 확장공사(제1,2공구) 내 蔚州 直洞里 西河里 仁甫里 活川里遺蹟"
459,언양-영천 서당고분군 주거지 3호 목탄,울산광역시,울주군,활천리 서당고분군 3호 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU13-314,2770,50,"고속국도 제1호선 언양~영천간 확장공사(제1,2공구) 내 蔚州 直洞里 西河里 仁甫里 活川里遺蹟"
460,언양-영천 서당고분군 주거지 14호 목탄,울산광역시,울주군,활천리 서당고분군 14호 주거지,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU13-315,2590,40,"고속국도 제1호선 언양~영천간 확장공사(제1,2공구) 내 蔚州 直洞里 西河里 仁甫里 活川里遺蹟"
461,언양-영천 서당고분군 주거지 15호 목탄,울산광역시,울주군,활천리 서당고분군 15호 주거지,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU13-316,2810,40,"고속국도 제1호선 언양~영천간 확장공사(제1,2공구) 내 蔚州 直洞里 西河里 仁甫里 活川里遺蹟"
462,1호 주거지,경기도,화성시,금곡리 1호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130100,1710,30,화성 금곡리 유적
463,7호 주거지,경기도,화성시,금곡리 7호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130099,540,30,화성 금곡리 유적
464,8호 주거지,경기도,화성시,금곡리 8호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130101,350,30,화성 금곡리 유적
465,12호 주거지,경기도,화성시,금곡리 12호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130102,380,30,화성 금곡리 유적
466,14호 주거지,경기도,화성시,금곡리 14호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130103,390,30,화성 금곡리 유적
467,15호 주거지,경기도,화성시,금곡리 15호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130104,400,30,화성 금곡리 유적
468,19호 주거지,경기도,화성시,금곡리 19호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130105,420,30,화성 금곡리 유적
469,20호 주거지,경기도,화성시,금곡리 20호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130106,370,30,화성 금곡리 유적
470,27호 주거지,경기도,화성시,금곡리 27호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130107,410,30,화성 금곡리 유적
471,27호 주거지,경기도,화성시,금곡리 27호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130108,330,30,화성 금곡리 유적
472,28호 주거지,경기도,화성시,금곡리 28호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130109,360,30,화성 금곡리 유적
473,29호 주거지,경기도,화성시,금곡리 29호 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130110,340,30,화성 금곡리 유적
474,3호 수혈,경기도,화성시,금곡리 3호 수혈,탄화목,0,한국지질자원연구원,KGM-OWd130119,1690,40,화성 금곡리 유적
475,1호 탄요,경기도,화성시,금곡리 1호 탄요,탄화목,0,한국지질자원연구원,KGM-OWd130111,240,30,화성 금곡리 유적
476,2호 탄요,경기도,화성시,금곡리 2호 탄요,탄화목,0,한국지질자원연구원,KGM-OWd130112,270,30,화성 금곡리 유적
477,1호 소성유구,경기도,화성시,금곡리 1호 소성유구,탄화목,0,한국지질자원연구원,KGM-OWd130113,1770,30,화성 금곡리 유적
478,2호 소성유구,경기도,화성시,금곡리 2호 소성유구,탄화목,0,한국지질자원연구원,KGM-OWd130114,440,30,화성 금곡리 유적
479,5호 소성유구,경기도,화성시,금곡리 5호 소성유구,탄화목,0,한국지질자원연구원,KGM-OWd130115,250,30,화성 금곡리 유적
480,1호 구들유구,경기도,화성시,금곡리 1호 구들유구,탄화목,0,한국지질자원연구원,KGM-OWd130117,430,30,화성 금곡리 유적
481,1호 미상유구,경기도,화성시,금곡리 1호 미상유구,탄화목,0,한국지질자원연구원,KGM-OWd130120,1770,40,화성 금곡리 유적
482,1호 주거지,경기도,포천시,자작리 1호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-003,1600,30,포천 자작리 유적Ⅲ
483,5호 주거지,경기도,포천시,자작리 5호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-004,1640,30,포천 자작리 유적Ⅲ
484,6호 주거지,경기도,포천시,자작리 6호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-005,1660,30,포천 자작리 유적Ⅲ
485,9호 주거지,경기도,포천시,자작리 9호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-006,1720,40,포천 자작리 유적Ⅲ
486,13호 주거지,경기도,포천시,자작리 13호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-008,1720,30,포천 자작리 유적Ⅲ
487,14호 주거지,경기도,포천시,자작리 14호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-009,1750,30,포천 자작리 유적Ⅲ
488,15호 주거지,경기도,포천시,자작리 15호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-010,1680,30,포천 자작리 유적Ⅲ
489,17호 주거지,경기도,포천시,자작리 17호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-011,1750,30,포천 자작리 유적Ⅲ
490,22호 주거지,경기도,포천시,자작리 22호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-012,1710,30,포천 자작리 유적Ⅲ
491,24호 주거지,경기도,포천시,자작리 24호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-013,1670,30,포천 자작리 유적Ⅲ
492,53호 주거지,경기도,포천시,자작리 53호 주거지,탄화목,0,국립공주대학교 공동실험실습관,KCL14-014,1680,30,포천 자작리 유적Ⅲ
493,보성 봉산지구 삼국 1호 주거지 13BS-CH01,전라남도,보성군,백학제유적 봉산지구 삼국시대 1호 주거지,탄화목,0.0029,서울대학교 기초과학공동기기원,SNU13-113,1610,40,보성 백학제유적
494,보성 봉산지구 삼국 2호 주거지 13BS-CH02,전라남도,보성군,백학제유적 봉산지구 삼국시대 2호 주거지,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU13-114,1640,40,보성 백학제유적
495,보성 봉산지구 삼국 2호 주거지 13BS-CH03,전라남도,보성군,백학제유적 봉산지구 삼국시대 2호 주거지,탄화목,0.0021,서울대학교 기초과학공동기기원,SNU13-115,1600,50,보성 백학제유적
496,보성 봉산지구 삼국 2호 주거지 13BS-CH04,전라남도,보성군,백학제유적 봉산지구 삼국시대 2호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU13-116,1520,40,보성 백학제유적
497,보성 봉산지구 고려 1호 수혈주거지 13BS-CH05,전라남도,보성군,백학제유적 봉산지구 고려시대 1호 수혈주거지,탄화목,0.0034,서울대학교 기초과학공동기기원,SNU13-117,560,50,보성 백학제유적
498,1-1호 방형주거지,제주도,제주시,오라동 유적 1호 방형주거지,탄화목,0,(주)카본에널리시스랩,NULL,2420,40,제주 오라동유적(2401-5번지)
499,2-1호 방형주거지,제주도,제주시,오라동 유적 1호 방형주거지,탄화목,0,(주)카본에널리시스랩,NULL,2290,40,제주 오라동유적(2401-5번지)
500,3-1호 방형주거지,제주도,제주시,오라동 유적 1호 방형주거지,탄화목,0,(주)카본에널리시스랩,NULL,2280,40,제주 오라동유적(2401-5번지)
501,4-1호 원형주거지,제주도,제주시,오라동 유적 1호 원형주거지,탄화목,0,(주)카본에널리시스랩,NULL,2420,40,제주 오라동유적(2401-5번지)
502,5-1호 원형주거지,제주도,제주시,오라동 유적 1호 원형주거지,탄화목,0,(주)카본에널리시스랩,NULL,2220,40,제주 오라동유적(2401-5번지)
503,6-1호 원형주거지,제주도,제주시,오라동 유적 1호 원형주거지,탄화목,0,(주)카본에널리시스랩,NULL,2220,40,제주 오라동유적(2401-5번지)
504,7-2호 수혈유구,제주도,제주시,오라동 유적 2호 수혈유구,탄화목,0,(주)카본에널리시스랩,NULL,2520,40,제주 오라동유적(2401-5번지)
505,8-1호 우물지,제주도,제주시,오라동 유적 1호 우물지,탄화목,0,(주)카본에널리시스랩,NULL,1810,40,제주 오라동유적(2401-5번지)
506,Charcoal No. 2(Pit Dwelling No. 2-1),충청북도,청주시,상신동 유적 A지점 2호 주거지,탄화목,0,Beta Analytic,IAAA-130322,2880,30,청주 상신동 유적
507,Charcoal No. 3(Pit Dwelling No. 2-2),충청북도,청주시,상신동 유적 A지점 2호 주거지,탄화목,0,Beta Analytic,IAAA-130323,2920,20,청주 상신동 유적
508,Charcoal No. 4(Pit Dwelling No. 3-1),충청북도,청주시,상신동 유적 A지점 3호 주거지,탄화목,0,Beta Analytic,IAAA-130324,2790,20,청주 상신동 유적
509,Charcoal No. 5(Pit Dwelling No. 3-2),충청북도,청주시,상신동 유적 A지점 3호 주거지,탄화목,0,Beta Analytic,IAAA-130325,2730,20,청주 상신동 유적
510,목탄시료(3구간 A-7호 수혈주거지),충청북도,청주시,정봉동 유적 3구간 A-7호 수혈주거지,탄화목,0,한국지질자원연구원,KGM-OWd130378,1230,40,淸州 丁峰洞 遺蹟
511,목탄시료(3구간 A-8호 수혈주거지,충청북도,청주시,정봉동 유적 3구간 A-8호 수혈주거지,탄화목,0,한국지질자원연구원,KGM-OWd130379,1340,40,淸州 丁峰洞 遺蹟
512,목탄시료(3구간 A-10호 수혈주거지),충청북도,청주시,정봉동 유적 3구간 A-10호 수혈주거지,탄화목,0,한국지질자원연구원,KGM-OWd130380,1310,40,淸州 丁峰洞 遺蹟
513,목탄시료(3구간 A-12호 수혈주거지),충청북도,청주시,정봉동 유적 3구간 A-12호 수혈주거지,탄화목,0,한국지질자원연구원,KGM-OWd130381,1320,30,淸州 丁峰洞 遺蹟
514,목탄시료(3구간 B-5호 수혈주거지),충청북도,청주시,정봉동 유적 3구간 B-5호 수혈주거지,탄화목,0,한국지질자원연구원,KGM-OWd130382,1350,40,淸州 丁峰洞 遺蹟
515,목탄시료(3구간 B-6호 수혈주거지),충청북도,청주시,정봉동 유적 3구간 B-6호 수혈주거지,탄화목,0,한국지질자원연구원,KGM-OWd130383,1330,40,淸州 丁峰洞 遺蹟
516,1구역 1호 수혈유구,제주도,제주시,웅포천 유적 1구역 1호 수혈유구 내부퇴적토,탄화목,0,(주)다인스,OTg150589,360,30,제주 옹포천 유적
517,1구역 10호 수혈유구,제주도,제주시,웅포천 유적 1구역 10호 수혈유구 내부퇴적토,탄화목,0,(주)다인스,OTg150590,4580,40,제주 옹포천 유적
518,2구역 1호 집석유구-1,제주도,제주시,웅포천 유적 2구역 1호 집석유구 내부퇴적토,탄화목,0,(주)다인스,OTg150588,1830,40,제주 옹포천 유적
519,2구역 1호 집석유구-2,제주도,제주시,웅포천 유적 2구역 1호 집석유구 내부퇴적토,탄화목,0,(주)다인스,OTg150591,1880,40,제주 옹포천 유적
520,수리시설 No. 3,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150595,2080,40,제주 옹포천 유적
521,수리시설 No. 4,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150596,910,30,제주 옹포천 유적
522,수리시설 No. 5,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150597,1010,40,제주 옹포천 유적
523,수리시설 No. 8,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150904,810,30,제주 옹포천 유적
524,수리시설 No. 10,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150905,1180,30,제주 옹포천 유적
525,수리시설 No. 12,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150600,1090,30,제주 옹포천 유적
526,수리시설 No. 13,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150601,790,30,제주 옹포천 유적
527,수리시설 No. 15,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150602,900,30,제주 옹포천 유적
528,수리시설 No. 16,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150603,1230,30,제주 옹포천 유적
529,수리시설 No. 17,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150604,840,30,제주 옹포천 유적
530,수리시설 No. 18,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150906,830,30,제주 옹포천 유적
531,수리시설 No. 19,제주도,제주시,웅포천 유적 수리시설,목재,0,(주)다인스,OTg150606,850,30,제주 옹포천 유적
532,수로시설 No. 3,제주도,제주시,웅포천 유적 수로시설,목재,0,(주)다인스,OTg150592,650,30,제주 옹포천 유적
533,수로시설 No. 4,제주도,제주시,웅포천 유적 수로시설,목재,0,(주)다인스,OTg150593,610,30,제주 옹포천 유적
534,수로시설 No. 5,제주도,제주시,웅포천 유적 수로시설,목재,0,(주)다인스,OTg150594,620,40,제주 옹포천 유적
535,말목열 북쪽 1번 No.20,제주도,제주시,웅포천 유적 말목열 북쪽,목재,0,(주)다인스,OTg150607,600,30,제주 옹포천 유적
536,용인시 갈담리 G-1,경기도,용인시,갈담리 유적 1호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,2440,40,용인 갈담리 유적Ⅰ
537,구미 원호리 목탄 1-제 1구역 초기철기시대 주거지,경상북도,구미시,원호리 제 1구역 초기철기시대 주거지,탄화목,0.0044,서울대학교 기초과학공동기기원,SNU13-338,2360,50,구미 원호리 1유적
538,구미 원호리 목탄 2-제 1구역 조선시대 아궁이,경상북도,구미시,원호리 제 1구역 조선시대 아궁이,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU13-339,80,40,구미 원호리 1유적
539,구미 원호리 목재 4-제 2구역 수혈 30호,경상북도,구미시,원호리 제 2구역 30호 수혈,목재,0.0034,서울대학교 기초과학공동기기원,SNU13-341,290,40,구미 원호리 1유적
540,구미 원호리 소토 3-제 1구역 초기철기시대 주거지,경상북도,구미시,원호리 제 1구역 초기철기시대 주거지,퇴적물,0.054,서울대학교 기초과학공동기기원,SNU13-340,2590,50,구미 원호리 1유적
541,N3W1 1호 주거지,제주도,제주시,고산리 유적 N3W1 1호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,4750,40,제주 고산리 유적 Ⅱ
542,N3E1 55호 수혈,제주도,제주시,고산리 유적 N3E1 55호 수혈,탄화목,0,(주)카본에널리시스랩,NULL,7180,50,제주 고산리 유적 Ⅱ
543,N4W1 17호 수혈,제주도,제주시,고산리 유적 N4W1 17호 수혈,탄화목,0,(주)카본에널리시스랩,NULL,8560,50,제주 고산리 유적 Ⅱ
544,N4W1 48호 수혈,제주도,제주시,고산리 유적 N4W1 48호 수혈,탄화목,0,(주)카본에널리시스랩,NULL,8310,50,제주 고산리 유적 Ⅱ
545,N3E1 3호 수혈,제주도,제주시,고산리 유적 N3E1 3호 수혈,탄화목,0,(주)카본에널리시스랩,NULL,7310,50,제주 고산리 유적 Ⅱ
546,N3E1 4호 수혈,제주도,제주시,고산리 유적 N3E1 4호 수혈,탄화목,0,(주)카본에널리시스랩,NULL,5730,40,제주 고산리 유적 Ⅱ
547,N3W1 37호 수혈,제주도,제주시,고산리 유적 N3W1 37호 수혈,탄화목,0,(주)카본에널리시스랩,NULL,6370,40,제주 고산리 유적 Ⅱ
548,N4E1 1호 주거지,제주도,제주시,고산리 유적 N4E1 1호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,7580,40,제주 고산리 유적 Ⅱ
549,1-9호선 내 2층밭유구,강원도,춘천시,장학리 유적 9호선 내 2층 밭유구,NULL,0,(주)카본에널리시스랩,NULL,830,30,춘천 장학리 Ⅲ유적
550,1-9호선 내 3층밭유구-1,강원도,춘천시,장학리 유적 9호선 내 3층 밭유구,NULL,0,(주)카본에널리시스랩,NULL,980,30,춘천 장학리 Ⅲ유적
551,1-9호선 내 3층밭유구-2,강원도,춘천시,장학리 유적 9호선 내 3층 밭유구,NULL,0,(주)카본에널리시스랩,NULL,970,30,춘천 장학리 Ⅲ유적
552,1-9호선 내 4층밭유구-1,강원도,춘천시,장학리 유적 9호선 내 4층 밭유구,NULL,0,(주)카본에널리시스랩,NULL,1000,30,춘천 장학리 Ⅲ유적
553,1-9호선 내 4층밭유구-2,강원도,춘천시,장학리 유적 9호선 내 4층 밭유구,NULL,0,(주)카본에널리시스랩,NULL,970,30,춘천 장학리 Ⅲ유적
554,1-9호선 내 5층밭유구-1,강원도,춘천시,장학리 유적 9호선 내 5층 밭유구,NULL,0,(주)카본에널리시스랩,NULL,1050,30,춘천 장학리 Ⅲ유적
555,1-9호선 내 5층밭유구-2,강원도,춘천시,장학리 유적 9호선 내 5층 밭유구,NULL,0,(주)카본에널리시스랩,NULL,1100,30,춘천 장학리 Ⅲ유적
556,1-9호선 내 6층밭유구-1,강원도,춘천시,장학리 유적 9호선 내 6층 밭유구,NULL,0,(주)카본에널리시스랩,NULL,1070,30,춘천 장학리 Ⅲ유적
